cart_value,category,user_is_prime,payment_methods_available,card_type,offer_type,min_cart_value,max_discount,discount_percent,requires_coupon,is_first_use,valid_on_app_only,times_used_in_month,final_discount
9264.7356923926,Books,1,"[0, 1, 0, 1, 0, 1, 1]",Other,Cashback,3007.7838122230405,393.3388964112617,18.369334041902988,0,1,1,2,455.615419118294
7741.014553984682,Grocery,1,"[0, 1, 1, 1, 0, 0, 1]",Axis Credit,Instant Discount,4780.504813182309,264.81806834626093,10.256430344648109,1,1,1,3,288.33658193724597
6121.3112044778045,Electronics,1,"[0, 1, 0, 1, 1, 1, 0]",Amazon Pay Card,Cashback,4800.162277345392,231.82308409301686,14.20381978634408,0,1,1,3,250.5435220268339
2324.222006795273,Fashion,1,"[1, 1, 0, 1, 1, 1, 0]",HDFC Credit,No Cost EMI,254.07554512177632,223.90614738915014,9.9944267967582,0,0,0,3,259.7540844556701
6833.513692978874,Electronics,0,"[1, 0, 1, 1, 1, 0, 1]",ICICI Debit,No Cost EMI,802.6074277788392,320.5611309631213,5.945568988717693,0,1,0,1,324.99725769250983
6422.105876619117,Fashion,1,"[1, 1, 1, 1, 0, 0, 1]",Other,Cashback,2421.0352365934577,211.64929652504136,15.412803349213917,1,1,1,2,244.64831949973765
6223.4571193440315,Electronics,0,"[1, 1, 1, 1, 1, 1, 0]",HDFC Credit,No Cost EMI,4397.467624730746,151.75488703492272,24.73007552987724,1,0,1,0,164.7644115344423
5152.9657458882875,Fashion,0,"[1, 0, 0, 1, 0, 1, 1]",SBI Credit,No Cost EMI,4072.225711480282,321.2793079590123,28.798860815672274,0,1,1,2,349.926968492097
5522.237737898118,Books,0,"[1, 1, 0, 0, 0, 0, 1]",Other,Instant Discount,4821.850131758893,225.8174360424079,20.596324365250307,1,0,1,2,222.62300505632638
3677.2040076219887,Books,0,"[0, 0, 1, 0, 1, 1, 1]",SBI Credit,No Cost EMI,3090.4205855567043,56.35617311472523,14.720927308818036,0,0,0,2,51.50407476451925
5433.47058010188,Books,0,"[0, 1, 0, 1, 1, 0, 0]",SBI Credit,No Cost EMI,1282.817597808103,60.004001105048545,24.246381838682556,0,1,0,2,54.153509581324435
2376.7811039455437,Books,0,"[0, 0, 1, 0, 0, 1, 1]",Amazon Pay Card,Cashback,125.53319752588665,173.36147501948824,17.630599585730522,0,0,1,2,180.47732102084106
8149.156774923579,Electronics,1,"[1, 1, 0, 1, 0, 0, 1]",SBI Credit,Instant Discount,1114.6324536027446,280.5899897780887,14.19050699726654,1,1,1,1,282.8178760387277
2264.881069637724,Fashion,0,"[1, 1, 1, 0, 0, 0, 1]",HDFC Credit,No Cost EMI,3376.365989768123,209.40777845059492,9.477242313824366,1,1,1,4,204.8090035656963
1307.179753949931,Books,1,"[0, 1, 0, 1, 1, 0, 1]",ICICI Debit,No Cost EMI,4631.374116715066,60.82481857439838,24.903249608426435,0,1,0,2,69.07862661560252
4644.337250392995,Electronics,0,"[1, 0, 1, 0, 1, 0, 0]",Amazon Pay Card,Cashback,1604.518336541324,150.4182936889582,17.510644762925416,0,0,1,0,165.41153731220155
6753.920675307588,Fashion,1,"[0, 1, 1, 1, 1, 0, 0]",ICICI Debit,No Cost EMI,4378.521651446477,93.38868890357725,29.095093532776573,0,0,1,2,97.03780531599988
4658.309836868643,Electronics,1,"[1, 1, 1, 1, 0, 1, 1]",SBI Credit,Instant Discount,1974.4912417057824,476.8844006126375,25.047740008717998,0,1,0,3,473.13419103904226
3129.1642535374317,Home,0,"[1, 1, 0, 1, 0, 0, 0]",Axis Credit,Instant Discount,1541.3562468427517,190.77533403283692,15.500402978556926,1,1,1,3,173.27178350764478
5802.626246959187,Books,1,"[0, 1, 1, 0, 0, 0, 0]",Other,Instant Discount,2544.2212140290903,56.64486721797314,23.52125102168643,0,1,1,3,58.86122028242627
3796.5221864158993,Grocery,1,"[1, 0, 1, 0, 0, 0, 1]",Amazon Pay Card,Cashback,2211.367462048076,347.2534633935486,16.334787321301775,0,1,0,3,419.64240553268513
9362.243056203015,Electronics,0,"[0, 0, 1, 0, 0, 0, 0]",SBI Credit,Instant Discount,4568.999342585091,154.6015732285177,6.996643210356616,1,1,0,2,141.52599637354183
9265.128826233935,Books,0,"[1, 1, 0, 0, 0, 0, 0]",Amazon Pay Card,Instant Discount,2341.2847370406325,305.03131476395185,17.91702628895547,1,0,0,3,320.2380591364097
5272.532289734907,Beauty,0,"[0, 1, 0, 0, 0, 1, 0]",Axis Credit,Instant Discount,1386.6769361153774,117.83545457426953,26.64321548835374,0,0,0,1,109.58533885150246
3614.897943173456,Fashion,0,"[1, 1, 0, 1, 0, 0, 1]",HDFC Credit,Instant Discount,4212.827887509518,492.8059558051091,26.38603296292541,1,1,0,2,463.60856199860655
7502.7579325880715,Home,0,"[1, 0, 1, 1, 1, 0, 0]",HDFC Credit,Instant Discount,4993.747558297833,486.6166339543999,19.374172840999364,0,1,1,4,446.3178706297344
848.7729630891331,Books,0,"[0, 1, 0, 0, 0, 1, 0]",Other,Instant Discount,3240.8570959066196,345.1925082606376,14.50058841037125,0,0,1,3,116.38442833831265
5010.3055574146865,Beauty,0,"[0, 1, 1, 0, 1, 1, 0]",HDFC Credit,Cashback,1252.306844681793,368.2411798199273,5.252515057759295,0,0,0,2,242.9307497006307
3695.0722455681685,Electronics,0,"[0, 0, 0, 0, 1, 0, 1]",Axis Credit,Instant Discount,1194.0753850658964,241.6455010812431,12.785244473487818,1,0,0,1,218.32255526121406
9245.090908474269,Electronics,1,"[0, 1, 1, 1, 0, 0, 0]",ICICI Debit,No Cost EMI,288.53348107629904,482.98070543817596,29.745214432693356,1,0,0,0,563.011553127645
614.0287590904842,Beauty,0,"[0, 1, 0, 1, 1, 0, 0]",Axis Credit,Cashback,386.46519257042434,240.68282916704044,23.16227583232486,1,0,0,2,133.4192276599115
5751.7413193243165,Home,1,"[1, 0, 0, 1, 0, 0, 1]",Axis Credit,No Cost EMI,4574.915475913812,157.7605988336271,22.93971409562657,0,0,0,4,160.2995334920229
7536.304020132947,Beauty,0,"[1, 1, 1, 0, 0, 0, 0]",SBI Credit,No Cost EMI,482.43553524775274,101.92037432175681,24.027084758294027,0,0,1,0,97.27689237659344
5107.6708814783915,Fashion,0,"[1, 1, 1, 0, 1, 0, 0]",HDFC Credit,Instant Discount,2421.719241383894,143.6563851414735,20.50283458354861,0,0,1,3,150.947639310378
1311.3287865458558,Electronics,0,"[0, 1, 0, 0, 0, 0, 1]",Amazon Pay Card,No Cost EMI,3490.6088984658913,307.49607676792493,19.6464664293752,1,0,0,2,243.4492649535658
9738.38320526507,Beauty,0,"[1, 0, 0, 1, 0, 1, 1]",Other,No Cost EMI,4251.773913868015,160.2912730726846,16.340481384060364,1,1,0,3,161.63468347578265
5421.09909807293,Grocery,1,"[1, 0, 0, 1, 0, 1, 1]",ICICI Debit,No Cost EMI,856.3547512686365,344.4122428013951,16.098349841742177,0,0,0,0,357.41299446204897
6334.769321030608,Grocery,1,"[1, 0, 0, 1, 0, 1, 0]",Amazon Pay Card,Instant Discount,2188.8933956267842,221.983033948271,26.771211385929966,1,1,1,1,238.66728785837742
2747.7929357213197,Beauty,0,"[0, 0, 0, 0, 1, 1, 1]",SBI Credit,Instant Discount,1257.4009750688874,449.0928074377599,14.836406542419512,1,0,1,4,409.4132947292475
5093.231808514636,Fashion,1,"[1, 1, 1, 0, 0, 0, 0]",SBI Credit,Instant Discount,1279.1154498330081,301.3151303595098,26.00729460169304,0,0,1,2,348.53732620541916
4576.920173604058,Electronics,0,"[1, 1, 1, 1, 1, 1, 1]",ICICI Debit,Cashback,1519.1965374333793,330.1718238955742,25.943360640623425,1,0,1,0,315.75594500615466
1211.5104990188456,Grocery,1,"[1, 1, 0, 1, 1, 0, 0]",Amazon Pay Card,Instant Discount,2935.5810720923364,300.45191134670466,24.272454983537777,1,1,1,0,320.00715488680953
1508.5233587009386,Beauty,0,"[1, 1, 0, 1, 0, 0, 0]",ICICI Debit,Instant Discount,82.88735842794104,448.5059483859609,5.941059996586155,1,0,1,2,92.1838813908094
8455.988936378359,Beauty,1,"[1, 1, 1, 1, 0, 0, 1]",ICICI Debit,No Cost EMI,2043.8314315776395,78.5388055681361,8.699306110090495,0,1,1,2,82.50914903016539
2778.2895459626075,Books,1,"[0, 1, 0, 1, 0, 1, 0]",HDFC Credit,Instant Discount,934.1506761639629,80.30691819083532,12.867628554662875,0,0,1,3,83.3913510240576
2352.1035792369903,Beauty,1,"[0, 0, 0, 0, 1, 0, 1]",Amazon Pay Card,No Cost EMI,4835.592542563174,365.7831102161368,26.188333556487045,1,0,1,2,407.90661606060183
5296.658786876323,Fashion,0,"[0, 1, 0, 0, 1, 1, 0]",HDFC Credit,Instant Discount,2913.6457962515515,395.5837559216802,26.831484533904145,0,1,0,2,431.37573431027823
7803.0977479438725,Grocery,1,"[0, 0, 1, 0, 0, 1, 0]",HDFC Credit,Instant Discount,4340.477344151614,245.11523822688554,6.038932358887304,1,0,1,0,291.7403639436745
1088.4919265003853,Books,0,"[0, 0, 0, 0, 0, 1, 0]",Other,Instant Discount,978.4499338480601,208.5373436244185,13.118113828214971,1,1,1,3,145.65575086284616
5979.67523656343,Grocery,1,"[1, 0, 0, 0, 0, 1, 0]",HDFC Credit,Instant Discount,4050.078496618939,175.07527979243594,26.259605115951764,1,0,0,3,189.57831557793008
1632.499206985447,Grocery,0,"[0, 0, 0, 1, 1, 1, 1]",Axis Credit,Instant Discount,2073.9123065261665,155.47769862509648,11.242331225880957,0,1,0,4,157.52418108745977
846.3799828433753,Fashion,0,"[0, 0, 1, 1, 0, 1, 1]",SBI Credit,Instant Discount,888.4734442470121,460.38136535537234,29.400082664928295,1,0,0,4,263.8659124323277
1001.0675455410652,Beauty,0,"[1, 0, 1, 1, 0, 1, 1]",SBI Credit,Instant Discount,3806.226011941164,182.8127958625276,17.232594164400684,1,0,1,4,158.46231599348394
8424.559027980193,Fashion,1,"[1, 0, 1, 1, 0, 1, 0]",Axis Credit,No Cost EMI,3810.055488076405,341.6354581150385,28.43281723496025,0,1,1,4,396.93307933505343
1620.7385944665848,Beauty,1,"[0, 0, 0, 0, 1, 0, 1]",ICICI Debit,Cashback,4979.439534320305,404.19265117262995,15.720659859131572,1,1,1,3,289.1275039966033
928.9379619167735,Books,0,"[1, 0, 0, 0, 0, 0, 1]",Amazon Pay Card,Cashback,3904.68630899082,59.8849603014114,13.094973177190749,0,1,1,0,57.11878853142713
4660.048927857667,Fashion,0,"[1, 1, 0, 0, 1, 1, 0]",Amazon Pay Card,Instant Discount,726.3362396356393,65.24336744743397,14.06025438022132,0,0,0,4,70.15018644832331
8517.937983449236,Fashion,0,"[0, 0, 1, 0, 0, 0, 1]",Amazon Pay Card,Cashback,1612.7237089286411,199.9118320868162,27.10751456326683,1,0,0,4,183.11671602649548
2992.879576648368,Home,1,"[1, 1, 0, 0, 1, 1, 0]",HDFC Credit,No Cost EMI,2258.63458645573,363.20708494116644,13.267234657208316,0,1,0,3,432.9829477491083
4506.269866496205,Electronics,1,"[0, 0, 0, 0, 0, 0, 1]",Amazon Pay Card,No Cost EMI,633.2640285489755,167.35938586805736,21.73365553649276,0,1,1,1,179.96875668820337
879.2640593556366,Fashion,1,"[0, 0, 1, 1, 1, 1, 0]",Amazon Pay Card,No Cost EMI,3940.1948722390703,50.66748069451262,16.746067053114615,0,0,1,0,59.19329189814321
4766.245884281321,Home,1,"[1, 1, 1, 1, 1, 1, 0]",Amazon Pay Card,Cashback,2633.4926895629324,179.66655497476265,28.54177971817119,1,0,1,0,183.97502918814453
5987.32426605277,Electronics,1,"[0, 1, 1, 0, 0, 0, 1]",SBI Credit,Cashback,4722.247845478768,90.55886748958073,8.984086801778524,0,1,0,0,100.96018403195961
5923.617010645376,Beauty,0,"[0, 0, 1, 1, 1, 0, 0]",Axis Credit,Cashback,2946.5407226291013,148.73598760654545,15.716420752546055,0,1,0,1,134.8573452408309
3658.053575656469,Beauty,0,"[1, 0, 0, 0, 0, 0, 1]",Other,Instant Discount,2614.4954186912696,199.93550031468394,8.115845297578048,0,0,1,4,191.087632480111
3497.5652162997876,Beauty,0,"[1, 0, 1, 1, 1, 0, 0]",ICICI Debit,No Cost EMI,357.12576466432165,107.62580978093831,19.45348354900473,1,0,0,4,114.72171553708996
1512.92437989768,Home,0,"[1, 0, 1, 0, 1, 0, 0]",Axis Credit,No Cost EMI,746.7295247228889,367.864127351447,15.072479783451934,1,1,1,0,225.95344430933238
3984.5840461395496,Home,1,"[1, 0, 1, 1, 1, 0, 1]",Amazon Pay Card,Instant Discount,4247.630383820756,165.16410440278474,6.523430812110416,0,1,0,1,187.47614949439284
1445.199354293164,Electronics,1,"[0, 1, 0, 1, 0, 1, 1]",ICICI Debit,Cashback,4953.379889129042,347.4926596872331,26.24595274416883,0,0,0,1,405.7284502941789
7782.661474764491,Beauty,0,"[0, 1, 1, 1, 1, 0, 0]",ICICI Debit,No Cost EMI,2075.8956794913474,319.56478376952623,14.387869571660973,0,1,1,3,321.50331075455495
9679.605828607766,Grocery,1,"[0, 0, 0, 0, 1, 1, 1]",Axis Credit,Cashback,4050.4304186246454,454.1204694621812,17.340768523761596,0,0,1,3,508.1070351639278
9715.707338333716,Fashion,0,"[0, 1, 1, 1, 1, 0, 1]",Axis Credit,Instant Discount,3137.928831653259,89.56992755510116,15.187833387089459,1,1,0,4,94.34118702916751
8718.17544406624,Home,1,"[0, 1, 1, 0, 0, 0, 0]",Axis Credit,Cashback,4795.2963683585685,146.57365011364914,17.216316961249156,1,0,1,4,148.99179965010427
6207.525418726382,Home,1,"[0, 0, 1, 0, 1, 0, 1]",Other,Instant Discount,1190.6861772204663,439.3302930697892,5.40812994170252,1,1,0,4,337.63852966850203
7158.224123816859,Home,0,"[0, 1, 0, 0, 0, 1, 1]",Axis Credit,Cashback,2724.178715039715,419.95915537356194,25.386488232699374,0,0,0,0,430.19968575046164
3209.4551254639337,Electronics,0,"[1, 0, 0, 0, 1, 0, 1]",Other,Instant Discount,2043.979091712978,136.44750073192282,13.307700298653591,0,1,1,0,149.41176931285023
6492.318991639896,Beauty,0,"[1, 0, 1, 0, 0, 0, 0]",HDFC Credit,No Cost EMI,2708.579879715076,98.48120537575586,23.11154411065359,0,0,1,3,101.33225894992228
4828.670719678836,Grocery,1,"[0, 0, 1, 1, 0, 1, 1]",SBI Credit,Instant Discount,1344.2904170942759,435.3086590790872,6.622169884528294,1,0,0,4,366.16725904478983
5079.164727880859,Fashion,1,"[0, 0, 0, 1, 1, 1, 1]",Other,Cashback,2488.7308135787202,130.16212557111714,18.095631312452284,1,1,1,4,147.7185546870572
7698.877323564,Fashion,1,"[1, 0, 1, 1, 0, 0, 0]",SBI Credit,No Cost EMI,3124.020733623826,441.99936773185783,27.719799301768433,1,0,0,3,496.4771802552353
3178.2243781738907,Beauty,0,"[0, 0, 1, 0, 1, 0, 0]",Amazon Pay Card,Cashback,406.07941999746043,482.5016147199833,14.956200887592187,0,0,1,0,446.59499886231833
3521.376311097939,Grocery,0,"[1, 1, 0, 0, 0, 0, 1]",HDFC Credit,Cashback,3714.9362740381157,149.3629873590517,9.931475252100764,0,1,0,0,159.527887010741
9284.097015722049,Electronics,0,"[0, 0, 0, 1, 1, 0, 0]",ICICI Debit,Instant Discount,3532.6148158020865,428.1744199644298,7.477028927877431,0,1,1,3,434.7180350006746
1034.1308010842363,Home,1,"[0, 0, 1, 1, 1, 0, 0]",Axis Credit,Instant Discount,4402.288007257426,240.72399049201837,26.477199087202315,1,0,1,1,290.1302406507978
5113.525834926733,Home,1,"[0, 0, 1, 1, 1, 1, 0]",Amazon Pay Card,Cashback,2129.2827590496277,404.9502911390731,10.970155683990436,0,1,1,2,407.05523507502375
9171.607603874687,Beauty,0,"[0, 1, 1, 1, 0, 0, 0]",ICICI Debit,Instant Discount,308.3456630735887,233.32799344047945,29.37677778746628,0,1,1,2,223.92412657495944
6298.448574272492,Fashion,0,"[1, 1, 1, 1, 1, 1, 0]",SBI Credit,Cashback,2307.3056451084344,81.67801943017261,11.195569583197694,1,0,0,3,75.13334856273566
5690.8672050152545,Home,0,"[0, 0, 1, 1, 1, 1, 1]",ICICI Debit,Instant Discount,688.0458603098072,370.71287267614895,17.024774893569997,1,1,1,1,397.34185948096643
2872.5697026788744,Fashion,1,"[0, 1, 1, 0, 1, 1, 0]",Axis Credit,Instant Discount,3237.234067609089,117.80988795661058,16.44985329497917,1,0,1,3,137.82950107155972
3761.1171461122585,Fashion,1,"[0, 1, 0, 0, 1, 0, 1]",Axis Credit,Cashback,235.6576206565292,467.16129019251457,6.550240484162685,1,0,1,4,285.79806876662207
8594.459950144583,Beauty,0,"[0, 0, 0, 0, 1, 0, 0]",Other,No Cost EMI,1869.9820311384758,237.98582735931558,18.2959854954362,0,0,1,1,246.48694979326268
5812.572251800352,Books,0,"[0, 1, 1, 0, 1, 0, 0]",Other,Instant Discount,414.2144924374769,86.9000665593108,21.816024492213426,1,0,1,4,80.0627178667072
5390.050840689409,Books,0,"[1, 0, 0, 0, 1, 1, 0]",SBI Credit,Cashback,16.83217035801654,152.81600664829747,23.55339158228046,0,1,1,3,149.9415076642064
1446.0072786302749,Books,1,"[0, 0, 0, 1, 0, 0, 0]",Axis Credit,No Cost EMI,4802.7861195079595,438.1329278604626,18.06479390777323,0,0,1,0,299.09277957305693
652.2674863236697,Grocery,1,"[1, 1, 1, 0, 0, 1, 1]",HDFC Credit,Instant Discount,4980.636740131401,194.48846133086894,25.314629128033815,1,0,0,4,176.57591112223128
9655.009292526967,Beauty,1,"[0, 1, 1, 0, 0, 0, 1]",Amazon Pay Card,Instant Discount,2777.5147576590653,435.34759774086024,23.802437546097934,1,0,0,0,499.74643969974926
4081.3685892249955,Fashion,0,"[1, 0, 1, 1, 1, 1, 0]",SBI Credit,Cashback,1194.7792497274195,127.529032276467,9.849357802180524,0,0,0,0,122.05532762344403
6230.524089945291,Home,0,"[0, 1, 1, 1, 0, 1, 0]",SBI Credit,Instant Discount,4555.495184043287,260.69815560978253,15.040042047462672,1,1,1,3,262.96820742004087
1257.2931952792073,Grocery,0,"[1, 1, 1, 1, 1, 1, 1]",ICICI Debit,Cashback,4615.182985380533,445.2167713039773,8.564546280217767,1,1,1,3,104.54864653946827
6989.585714368943,Books,0,"[1, 0, 0, 1, 1, 0, 0]",SBI Credit,Cashback,4272.54445585353,71.78217454546544,8.335591344273038,1,0,0,2,77.83342068466332
9359.383732706629,Electronics,0,"[0, 1, 0, 1, 0, 0, 1]",Amazon Pay Card,Instant Discount,2721.84992283691,186.9247322508292,22.80318386558029,0,1,0,4,184.7710223908598
5968.819903475487,Grocery,0,"[0, 1, 0, 0, 0, 1, 0]",HDFC Credit,No Cost EMI,373.51080448013715,459.4332152474536,18.261478309439624,0,1,0,0,439.8315463136449
1698.0955625664003,Grocery,0,"[0, 0, 1, 0, 1, 1, 1]",ICICI Debit,Instant Discount,442.19463768398913,318.4368474686194,20.023745211952566,1,1,0,4,290.2240167133433
6026.354510998029,Beauty,0,"[0, 0, 1, 0, 0, 1, 0]",Amazon Pay Card,No Cost EMI,4483.098938563276,372.3044589599606,23.304607081814726,1,0,1,4,345.9046596311979
7780.298524494197,Home,0,"[1, 1, 0, 0, 0, 1, 1]",Other,Instant Discount,4379.134237286147,428.9577973665833,11.930873304043669,0,1,1,3,434.5262339168793
4360.957097453177,Grocery,0,"[1, 0, 0, 1, 1, 0, 0]",SBI Credit,No Cost EMI,2171.9862459060882,285.61839182110253,15.034048966316393,1,0,1,4,297.108421514702
8858.458605443944,Home,0,"[0, 0, 1, 0, 1, 0, 0]",Axis Credit,Instant Discount,1640.7730973821267,430.41465545972,20.17007722459052,1,1,0,2,469.52797731730413
6662.488056894963,Beauty,1,"[0, 0, 1, 1, 0, 0, 1]",Other,No Cost EMI,3220.619600720511,337.4440568007837,7.415724535459029,0,0,0,1,378.37490976146944
9042.864723747423,Electronics,0,"[0, 0, 0, 0, 1, 1, 1]",Axis Credit,No Cost EMI,4034.9397412776243,358.54270275357595,25.826352029881427,0,1,0,0,371.50522079609044
6423.300456849704,Fashion,0,"[1, 0, 1, 0, 0, 1, 0]",Amazon Pay Card,Instant Discount,3658.424710259105,118.78450482566275,13.586240604721901,0,1,1,1,121.63080261109836
1747.2357340458302,Fashion,1,"[1, 0, 0, 0, 1, 1, 0]",HDFC Credit,Instant Discount,3078.0146902535316,472.55847315561675,21.468824600870988,0,1,1,1,445.8364280390403
3442.0712554992965,Books,0,"[0, 1, 1, 0, 0, 0, 0]",Axis Credit,Cashback,1157.555222224157,408.23795769571205,29.889122546420396,1,0,0,0,392.10766411923015
2417.052008398341,Books,1,"[0, 0, 0, 1, 0, 1, 1]",Amazon Pay Card,No Cost EMI,1312.5243461035757,164.38819826621727,16.88406113443289,0,0,1,1,184.56003257180114
9133.851728310192,Electronics,1,"[1, 0, 1, 0, 1, 0, 1]",ICICI Debit,Instant Discount,3620.3374069885085,310.9975998723739,10.37621123222747,0,1,1,4,373.55551684648634
7723.800639231085,Fashion,0,"[1, 1, 0, 1, 0, 1, 0]",SBI Credit,Cashback,4013.0992622551553,219.40965718752247,10.410834969546197,0,0,0,3,197.7814950534706
6925.7845046450575,Books,0,"[0, 0, 1, 0, 1, 0, 0]",HDFC Credit,Instant Discount,580.6759404979495,347.1808994644602,6.509405404649511,1,0,1,2,331.2785620479819
3359.180036500406,Home,1,"[0, 0, 1, 0, 1, 0, 0]",HDFC Credit,No Cost EMI,936.4852385565304,497.18607944111153,24.177057524911504,0,0,1,2,575.2107893920435
2248.4253344770286,Grocery,0,"[1, 1, 1, 1, 1, 1, 0]",ICICI Debit,Instant Discount,3402.351310886857,70.58587871464032,12.335783502300682,1,1,0,4,70.16118373487487
7686.285335894662,Beauty,0,"[0, 0, 1, 0, 1, 1, 1]",HDFC Credit,Instant Discount,1944.9329373570056,478.6356370836311,9.318144063402059,0,0,0,3,446.89079255464947
5004.500485851257,Books,0,"[0, 1, 0, 1, 1, 0, 0]",Amazon Pay Card,Cashback,2816.464336355153,82.5760994646426,22.842400845388042,1,0,1,3,83.75942310429296
2645.0007454309766,Electronics,1,"[1, 0, 1, 0, 0, 0, 1]",HDFC Credit,Instant Discount,3074.074763278181,257.3440861283501,12.728416035353352,1,1,0,1,283.93168435795667
6357.908792570113,Fashion,1,"[0, 0, 1, 0, 1, 1, 1]",HDFC Credit,Cashback,3881.0173363366594,266.94914026704623,20.011723691609724,0,0,1,2,290.9495703022509
883.1715953152938,Electronics,0,"[1, 0, 1, 1, 0, 0, 0]",HDFC Credit,No Cost EMI,4028.584753584538,170.92600456991386,15.445655345883473,0,0,0,2,132.09408122298154
3598.617414218408,Beauty,0,"[0, 0, 1, 1, 1, 0, 1]",Amazon Pay Card,No Cost EMI,1400.4812263072824,305.0146787268589,13.35381824199425,0,0,1,2,277.71812092719983
4951.291448615779,Beauty,1,"[1, 1, 0, 1, 0, 1, 1]",Other,Instant Discount,2706.4836446108566,425.2838658523821,17.235739888473994,0,1,1,0,477.55428126315644
1905.6041740393555,Electronics,1,"[1, 0, 1, 0, 1, 0, 0]",SBI Credit,Cashback,617.6196931094014,182.28298154507291,12.844830984304929,0,1,1,2,201.20332118081402
9854.217537112976,Books,0,"[1, 0, 0, 1, 0, 0, 0]",Axis Credit,No Cost EMI,4210.075843487743,81.68222194346193,26.764122978562927,0,0,0,0,83.07669488550962
2486.4249636013355,Books,0,"[1, 1, 0, 1, 1, 1, 0]",Other,Instant Discount,4227.239691665978,334.5276652885681,6.8260076106281025,0,0,0,4,152.83403280521475
1738.3547354110226,Fashion,0,"[0, 1, 0, 1, 0, 0, 1]",HDFC Credit,Instant Discount,1497.5285949972822,388.2853081167133,5.753840623672613,0,1,0,0,91.6739853582901
2433.5813019255156,Home,1,"[0, 1, 1, 1, 0, 1, 0]",ICICI Debit,Instant Discount,803.1010371102126,479.5353544082315,15.159825684587986,1,1,1,0,378.848355808664
7806.08076501738,Fashion,1,"[1, 1, 0, 0, 1, 0, 0]",ICICI Debit,Instant Discount,350.45889100133286,121.78609107952234,9.32109087472456,0,1,0,3,132.58322135880678
4542.3037630825065,Grocery,0,"[0, 1, 0, 1, 0, 1, 0]",Amazon Pay Card,Instant Discount,2874.8822095579294,455.6119396121624,23.593161375571874,0,1,0,1,483.66844225619747
5871.451427649111,Home,1,"[0, 0, 1, 1, 1, 0, 1]",SBI Credit,Cashback,457.140501999399,266.95556473510055,13.835847768078645,0,1,1,3,278.7246965841105
699.5869913704271,Grocery,0,"[0, 0, 0, 0, 1, 0, 0]",HDFC Credit,Instant Discount,3402.9742231029995,156.09120666081867,11.535942804052347,0,0,1,2,85.68081374961993
827.0974314464883,Fashion,0,"[0, 0, 0, 1, 1, 1, 1]",Amazon Pay Card,Instant Discount,3390.6320051707316,483.23681158832125,13.984536580070737,1,1,1,3,109.541344842531
4735.342723356654,Home,0,"[0, 0, 0, 0, 1, 1, 0]",Axis Credit,Instant Discount,3069.937035658123,157.29317174134536,10.487098282750651,0,0,0,1,165.12770069780268
8258.224810415424,Home,0,"[1, 1, 0, 1, 0, 1, 0]",SBI Credit,Instant Discount,4382.802509315472,380.04988358116935,12.491311974996131,0,0,1,0,408.49521294105426
8909.769347721869,Grocery,0,"[1, 0, 0, 1, 1, 0, 1]",SBI Credit,Instant Discount,1891.403463645659,403.1990502818582,19.199632134259414,1,1,1,0,428.7186088670267
1323.7123921585821,Electronics,1,"[0, 0, 0, 1, 1, 1, 1]",Amazon Pay Card,Instant Discount,4511.347913122888,243.73357359076033,26.600813648960525,1,0,0,4,280.8893458444255
5614.449469959716,Books,1,"[1, 1, 1, 1, 1, 0, 1]",Other,Instant Discount,184.62684423065423,360.4931801271253,14.271733972919517,1,1,0,4,359.93709649348807
9175.68201965307,Home,0,"[1, 0, 0, 1, 0, 0, 1]",ICICI Debit,No Cost EMI,563.7849396070377,307.614683763163,13.016794431103257,0,1,1,1,297.165196320184
4185.741166779921,Home,1,"[1, 1, 0, 1, 1, 0, 0]",Other,No Cost EMI,2061.0278125922164,136.41473859490296,24.544746966122663,0,1,1,1,140.9481756364958
8380.875398569502,Grocery,0,"[0, 1, 1, 1, 0, 1, 1]",SBI Credit,Instant Discount,2969.9650934428673,391.94954695109226,5.560659588948903,0,0,0,3,389.95747428494997
1770.108716794644,Home,1,"[0, 1, 0, 0, 0, 1, 0]",ICICI Debit,Cashback,161.87818319682802,467.60726517639546,12.551908135295584,0,0,0,1,237.27825714856726
9386.247651844087,Grocery,1,"[1, 0, 1, 1, 0, 0, 0]",SBI Credit,Instant Discount,2837.17235712132,269.8871246236131,16.304270463605846,1,1,1,3,303.87033328076467
7638.5215165473755,Electronics,1,"[0, 1, 0, 1, 0, 0, 1]",SBI Credit,Cashback,1536.991582415157,497.43961433004114,20.016541921227713,1,0,1,4,554.3783937814144
9442.676731475565,Home,1,"[0, 1, 0, 1, 1, 0, 1]",SBI Credit,Cashback,4435.734039059146,242.5843910906873,8.901538244467343,1,0,1,3,263.1526279508071
6927.863718748811,Beauty,0,"[1, 1, 1, 0, 1, 1, 1]",Axis Credit,Cashback,2666.4229583436545,265.8814590521422,15.82135995138228,1,0,0,3,280.10136071501466
3952.3373539945565,Fashion,1,"[1, 0, 1, 0, 1, 0, 1]",ICICI Debit,Cashback,2939.4695410871686,353.25388128813563,19.15751167204761,1,0,1,4,350.87194517642666
9412.721138984864,Electronics,1,"[1, 0, 0, 0, 1, 1, 0]",Axis Credit,Cashback,4728.109055574417,133.59656490095472,17.756261461840058,1,1,0,2,157.70637680283085
3117.8843749371954,Beauty,1,"[1, 1, 0, 0, 0, 1, 0]",ICICI Debit,No Cost EMI,3820.855133272968,455.8757044762429,19.363776951164237,0,1,0,1,451.61285706875236
